红塔证券人事大变动，董事长及三位高管辞职,"中新经纬7月22日电 (马静)22日，红塔证券发布多份公告，涉及数位高管人事变动：董事长李石山、董事邓康及钱正鑫、代行监事会主席的监事方泽亮均递交辞呈。与此同时，提名三位新董事获董事会会议通过。　　根据红塔证券公告，董事长李石山因工作变动原因，申请辞去公司第七届董事会董事长及董事、董事会发...",http://www.chinanews.com.cn/cj/2022/07-22/9809976.shtml
央行：扩大跨国公司本外币一体化资金池试点,中新网7月22日电 央行公众号22日发文称，近年来，中国人民银行、国家外汇管理局积极支持建设更高水平开放型经济新体制，不断便利跨国公司跨境资金运用。2021年3月，中国人民银行、国家外汇管理局在北京、深圳开展首批跨国公司本外币一体化资金池业务试点。试点以来，跨境资金集中运营业务办理规模合计近5...,http://www.chinanews.com.cn/cj/2022/07-22/9809783.shtml
三部门：加大债券融资服务力度，引导资金流向优质民营企业,"中新网7月22日电 据证监会官网22日消息，中国证监会、国家发展改革委、全国工商联发布关于推动债券市场更好支持民营企业改革发展的通知。其中部署指导有关金融基础设施减免民营企业债券融资交易费用，做到“应免尽免”等要求。　　《通知》要求，加大债券融资服务力度。推动更多符合条件的优质民营企业纳入...",http://www.chinanews.com.cn/cj/2022/07-22/9809763.shtml
缓解小微企业融资难 湖南信贷投放持续增量扩面,中新网长沙7月22日电(向一鹏)截至6月末，湖南省小微企业贷款余额1.7万亿元，占各项贷款余额的28.3%，较年初增长12.2%。普惠型小微企业贷款余额5712.6亿元，较年初增长14.1%；有贷户数增加10.8万户至117.3万户，其中9121户小微企业从银行获得295.8亿元“首贷”。上半...,http://www.chinanews.com.cn/cj/2022/07-22/9809734.shtml
三大股指尾盘跌幅收窄：沪指微跌，两市成交不足9500亿元,"在隔夜美股上涨带动下，A股三大股指早盘集体高开。早盘呈现震荡走低的走势，截至午市收盘前三大股指均出现一定幅度的下跌。午后沪深两市进一步下挫，深证成指和创业板指更是跌超1%，两市下跌个股一度超3700只。尾盘两市回暖，沪指一度成功翻红。　　从盘面上看，建筑材料、农林牧渔、传媒等跌幅靠前，环保...",http://www.chinanews.com.cn/cj/2022/07-22/9809623.shtml
重庆上半年跨境人民币实际收付结算量同比增长121.9%,"中新网重庆7月22日电 (记者 刘贤)中国人民银行重庆营业管理部22日召开新闻发布会介绍，2022年1至6月，重庆跨境人民币实际收付结算量1793.3亿元，创历史同期新高，同比增长121.9%，居中西部第1位。　　中国人民银行重庆营业管理部货币信贷管理处副处长李响介绍说，重庆全市金融机构积...",http://www.chinanews.com.cn/cj/2022/07-22/9809489.shtml
科创板开市三周年：资本科创“双向赋能”合力打造中国“创新名片”,"中新网上海7月22日电 题：经济观察|科创板开市三周年：资本科创“双向赋能”合力打造中国“创新名片”　　作者 高志苗　　2019年7月22日，黄浦江畔上海证券交易所大厅首批25家科创板上市企业鸣锣开市。三年后的今天，科创板上市公司达437家，总市值超5.5万亿元(人民币，下同)。从无到...",http://www.chinanews.com.cn/cj/2022/07-22/9809477.shtml
美联储大幅加息对我国跨境资金流动有何影响？外汇局回应,"中新网7月22日电 国新办22日举行上半年外汇收支数据新闻发布会，有记者提问：在美联储大幅加息背景下，请问如何看待未来我国外汇收支的走势？对我国跨境资金流动会产生怎样的影响？　　国家外汇管理局副局长、新闻发言人王春英表示，美联储非常规的货币政策调整对美国以外的其他经济体跨境资金流动来说，是...",http://www.chinanews.com.cn/cj/2022/07-22/9809460.shtml
国家外汇管理局：下半年人民币汇率仍将保持基本稳定,"中新网7月22日电 国务院新闻办22日举行上半年外汇收支数据新闻发布会，国家外汇管理局副局长、新闻发言人王春英在会上表示，下半年，人民币汇率仍将在合理均衡水平上保持基本稳定。　　王春英表示，这个结论有几个支撑因素：　　第一，中国经济企稳恢复，主要经济指标向好，产业链、供应链保持稳定，将...",http://www.chinanews.com.cn/cj/2022/07-22/9809456.shtml
木头姐已重仓特斯拉，称对特斯拉的担忧是短视的、夸大其词的,“传统汽车分析师认为特斯拉注定要失败：他们不明白特斯拉是一家机器人、能源存储和人工智能公司，而不是汽车公司。在短期内具有争议性和波动性，专注于解决问题和颠覆传统行业的创新的公司可能会以显著的指数增长轨迹获得惊喜。”在近期发布的二季度报告中，方舟投资(ARK Invest)掌门人“木头姐”(Ca...,http://www.chinanews.com.cn/cj/2022/07-22/9809428.shtml
